time,car speed(m/s),car Acc,Yaw Angle,left edge,right edge,LB Position X,LB Position Z,LB speed,LB Acc,LF Position X,LF Position Z,LF speed,LF Acc,B Position X,B Position Z,B speed,B Acc,F Position X,F Position Z,F speed,F Acc,RB Position X,RB Position Z,RB speed,RB Acc,RF Position X,RF Position Z,RF speed,RF Acc,LC
6.1291,18.256,0.583,3,0,0,-24.49,-105.89,21.513,3.066,-11.57,111.11,20.262,0.208,-10.97,-67.77,18.296,0.262,0,0,0,0,-16.61,-104.42,19.7,2.908,0,0,0,0,0
6.2291,18.28,0.461,3.01,0,0,-23.91,-105.68,21.575,2.006,-11.52,111.33,20.272,0.125,-10.83,-67.77,18.303,0.298,0,0,0,0,-16.14,-104.38,19.681,2.823,0,0,0,0,0
6.3291,18.304,0.362,3.01,0,0,-23.27,-105.47,21.638,3.022,-11.56,111.53,20.272,0.11,-10.64,-67.78,18.31,0.329,0,0,0,0,-15.62,-104.35,19.668,2.8,0,0,0,0,0
6.4291,18.328,0.309,3.01,0,0,-22.58,-105.28,21.7,2.997,-11.66,111.72,20.262,0.181,-10.4,-67.79,18.318,0.353,0,0,0,0,-15.04,-104.34,19.658,2.746,0,0,0,0,0
6.5291,18.351,0.285,3.01,0,0,-10.14,-67.81,18.388,0.85,-11.81,111.91,20.242,0.324,-0.91,-29.36,18.601,1.34,0,0,0,0,-14.44,-104.32,19.646,2.701,0,0,0,0,0
6.6291,18.375,0.28,3.01,0,0,-9.85,-67.83,18.465,0.842,-11.97,112.09,20.212,0.219,-0.77,-29.34,18.61,1.315,0,0,0,0,-13.83,-104.31,19.632,2.649,0,0,0,0,0
6.7291,18.399,0.299,3.01,0,0,-9.55,-67.85,18.54,0.861,-12.15,112.27,20.191,0.191,-0.64,-29.32,18.605,1.277,0,0,0,0,-13.23,-104.29,19.617,2.596,0,0,0,0,0
6.8291,18.423,0.331,3.01,0,0,-9.26,-67.85,18.617,0.865,-12.3,112.44,20.173,0.188,-0.52,-29.31,18.611,1.251,0,0,0,0,-12.67,-104.27,19.602,2.543,0,0,0,0,0
6.9291,18.446,0.36,3.02,0,0,-8.99,-67.85,18.693,1.474,-12.41,112.61,20.156,0.172,-0.41,-29.29,18.626,1.247,0,0,0,0,-12.15,-104.25,19.587,2.51,0,0,0,0,0
7.0291,18.47,0.387,3.02,0,0,-8.76,-67.84,18.769,1.474,-12.49,112.78,20.139,0.165,-0.32,-29.28,18.651,1.265,0,0,0,0,-11.67,-104.23,19.578,2.273,0,0,0,0,0
7.1291,18.493,0.403,3.02,0,0,-8.53,-67.83,18.846,1.319,-12.54,112.95,20.123,0.16,-0.25,-29.27,18.684,1.267,0,0,0,0,-11.21,-104.2,19.568,0.266,0,0,0,0,0
7.2291,18.516,0.422,3.02,0,0,-8.3,-67.81,18.922,1.651,-12.57,113.12,20.107,0.158,-0.18,-29.25,18.705,1.207,0,0,0,0,-10.77,-104.18,19.557,2.577,0,0,0,0,0
7.32909,18.54,0.46,3.02,0,0,-8.09,-67.78,18.998,1.726,-12.58,113.29,20.094,0.109,-0.11,-29.24,18.709,1.429,0,0,0,0,-10.36,-104.15,19.545,0.312,0,0,0,0,0
7.4291,18.563,0.481,3.02,0,0,-7.9,-67.74,19.074,1.742,-12.57,113.46,20.082,0.133,-0.07,-29.22,18.697,1.192,0,0,0,0,-9.98,-104.13,19.532,2.537,0,0,0,0,0
7.5291,18.587,0.499,3.03,0,0,-7.72,-67.7,19.15,1.728,-12.53,113.62,20.07,0.121,-0.03,-29.22,18.681,1.152,0,0,0,0,-9.62,-104.1,19.52,0.274,0,0,0,0,0
7.6291,18.61,0.523,3.03,0,0,-7.56,-67.65,19.226,1.782,-12.48,113.79,20.058,0.114,0.01,-29.21,18.675,1.121,0,0,0,0,-9.3,-104.07,19.51,2.472,0,0,0,0,0
7.7291,18.633,0.533,3.03,0,0,-7.41,-67.59,19.301,1.764,-12.4,113.95,20.046,0.111,0.03,-29.21,18.68,1.107,0,0,0,0,-8.99,-104.04,19.503,2.454,0,0,0,0,0
7.8291,18.657,0.571,3.03,0,0,-7.27,-67.53,19.377,1.423,-12.31,114.11,20.035,0.109,0.05,-29.21,18.693,1.155,0,0,0,0,-8.7,-104.02,19.493,2.422,0,0,0,0,0
7.9291,18.68,0.657,3.04,0,0,-7.15,-67.45,19.452,1.768,-12.19,114.27,20.024,0.109,0.06,-29.21,18.716,1.119,0,0,0,0,-8.44,-103.99,19.482,2.401,0,0,0,0,0
8.0291,18.703,0.721,3.04,0,0,-7.07,-67.38,19.528,1.761,-12.02,114.43,20.018,0.06,0.06,-29.2,18.748,1.148,0,0,0,0,-8.23,-103.96,19.471,2.362,0,0,0,0,0
8.1291,18.726,0.755,3.04,0,0,-7.02,-67.29,19.603,1.751,-11.79,114.6,20.01,0.084,0.04,-29.2,18.788,1.181,0,0,0,0,-8.08,-103.93,19.46,0.15,0,0,0,0,0
8.22909,18.749,0.85,3.05,0,0,-6.99,-67.19,19.678,1.724,-11.52,114.76,20.001,0.096,0.01,-29.19,18.836,1.183,0,0,0,0,-7.96,-103.89,19.449,2.004,0,0,0,0,0
8.3291,18.772,0.917,3.05,0,0,-6.98,-67.08,19.753,1.573,-11.19,114.93,20.049,0.734,-0.02,-29.19,18.871,1.12,0,0,0,0,-7.89,-103.86,19.442,2.27,0,0,0,0,0
8.4291,18.795,0.948,3.06,0,0,-7,-66.97,19.828,1.723,-10.81,115.1,20.111,0.538,-0.07,-29.18,18.889,1.052,0,0,0,0,-7.86,-103.82,19.5,2.498,0,0,0,0,0
8.5291,18.818,0.966,3.06,0,0,-7.04,-66.85,19.903,1.71,-10.39,115.28,20.16,0.455,-0.12,-29.17,18.889,1.047,0,0,0,0,-7.85,-103.78,19.586,2.412,0,0,0,0,0
8.6291,18.841,0.923,3.07,0,0,-7.09,-66.72,19.978,1.719,-9.95,115.46,20.202,0.363,-0.18,-29.16,18.871,1.056,0,0,0,0,-7.86,-103.73,19.656,2.374,0,0,0,0,0
8.7291,18.864,0.86,3.07,0,0,-7.12,-66.59,20.052,1.66,-9.53,115.64,20.236,0.263,-0.22,-29.16,18.847,0.999,0,0,0,0,-7.85,-103.67,19.715,2.299,0,0,0,0,0
8.8291,18.887,0.786,3.08,0,0,-7.13,-66.46,20.127,1.667,-9.14,115.82,20.26,0.158,-0.25,-29.17,18.836,0.987,0,0,0,0,-7.8,-103.61,19.764,2.298,0,0,0,0,0
8.9291,18.91,0.718,3.08,0,0,-7.1,-66.32,20.201,1.662,-8.8,115.99,20.275,0.049,-0.28,-29.18,18.835,0.941,0,0,0,0,-7.7,-103.56,19.8,2.242,0,0,0,0,0
9.02909,18.933,0.673,3.08,0,0,-7.05,-66.19,20.276,1.706,-8.5,116.15,20.279,0.049,-0.29,-29.19,18.844,0.929,0,0,0,0,-7.57,-103.5,19.825,2.233,0,0,0,0,0
9.12909,18.956,0.619,3.09,0,0,-6.99,-66.04,20.35,1.663,-8.23,116.3,20.273,0.06,-0.29,-29.2,18.863,0.942,0,0,0,0,-7.41,-103.45,19.836,2.202,0,0,0,0,0
9.2291,18.978,0.597,3.09,0,0,-6.92,-65.9,20.424,1.637,-7.98,116.45,20.258,0.168,-0.28,-29.21,18.89,0.938,0,0,0,0,-7.24,-103.4,19.834,2.182,0,0,0,0,0
9.3291,19.001,0.581,3.09,0,0,-6.83,-65.75,20.498,1.62,-7.74,116.6,20.226,0.356,-0.28,-29.22,18.926,0.778,0,0,0,0,-7.06,-103.36,19.811,0.305,0,0,0,0,0
9.4291,19.024,0.572,3.1,0,0,-6.75,-65.59,20.572,1.618,-7.51,116.74,20.2,0.219,-0.27,-29.22,18.97,0.816,0,0,0,0,-6.87,-103.31,19.796,2.114,0,0,0,0,0
9.52909,19.046,0.568,3.1,0,0,-6.67,-65.43,20.646,1.837,-7.27,116.87,20.179,0.192,-0.26,-29.23,19.021,0.854,0,0,0,0,-6.7,-103.27,19.783,2.093,0,0,0,0,0
9.6291,19.069,0.566,3.1,0,0,-6.59,-65.27,20.72,1.596,-7.03,117,20.161,0.179,-0.25,-29.23,19.079,0.897,0,0,0,0,-6.52,-103.24,19.765,2.07,0,0,0,0,0
9.7291,19.092,0.571,3.1,0,0,-6.52,-65.1,20.793,1.606,-6.78,117.13,20.143,0.172,-0.24,-29.23,19.133,0.763,0,0,0,0,-6.36,-103.2,19.745,2.032,0,0,0,0,0
9.8291,19.116,0.574,3.11,0,0,-6.44,-64.92,20.867,1.598,-6.53,117.25,20.126,0.168,-0.24,-29.23,19.168,0.665,0,0,0,0,-6.2,-103.17,19.726,2.004,0,0,0,0,0
9.9291,19.14,0.575,3.11,0,0,-6.38,-64.74,20.94,1.596,-6.27,117.36,20.109,0.166,-0.23,-29.22,19.185,0.617,0,0,0,0,-6.04,-103.14,19.706,1.982,0,0,0,0,0
10.0291,19.165,0.584,3.11,0,0,-6.31,-64.55,21.013,1.546,-6.01,117.47,20.093,0.117,-0.23,-29.22,19.185,0.627,0,0,0,0,-5.9,-103.12,19.687,1.952,0,0,0,0,0
10.1291,19.194,0.617,3.11,0,0,-6.25,-64.36,21.086,1.54,-5.74,117.58,20.082,0.117,-0.23,-29.22,19.17,0.609,0,0,0,0,-5.76,-103.09,19.669,1.905,0,0,0,0,0
10.29493,19.231,0.664,3.12,0,0,-6.19,-64.17,21.159,1.534,-5.46,117.68,20.067,0.141,-0.22,-29.22,19.166,0.578,0,0,0,0,-5.63,-103.08,19.66,1.892,0,0,0,0,0
10.39493,19.274,0.686,3.12,0,0,-6.14,-63.97,21.231,1.523,-5.18,117.77,20.054,0.128,-0.22,-29.23,19.173,0.564,0,0,0,0,-5.5,-103.06,19.649,1.869,0,0,0,0,0
10.49493,19.319,0.692,3.12,0,0,-6.08,-63.76,21.303,1.505,-4.9,117.86,20.042,0.122,-0.22,-29.24,19.191,0.581,0,0,0,0,-5.38,-103.05,19.635,1.83,0,0,0,0,0
10.59493,19.365,0.693,3.13,0,0,-6.03,-63.56,21.375,1.494,-4.61,117.94,20.03,0.119,-0.22,-29.26,19.218,0.615,0,0,0,0,-5.26,-103.05,19.62,1.803,0,0,0,0,0
10.69493,19.41,0.68,3.13,0,0,-5.99,-63.35,21.447,1.448,-4.31,118.02,20.018,0.117,-0.23,-29.27,19.255,0.662,0,0,0,0,-5.15,-103.05,19.604,1.757,0,0,0,0,0
10.79493,19.455,0.627,3.13,0,0,-5.94,-63.14,21.519,1.418,-4.02,118.09,20.009,0.068,-0.23,-29.29,19.301,0.718,0,0,0,0,-5.04,-103.06,19.589,1.721,0,0,0,0,0
10.89493,19.501,0.567,3.13,0,0,-5.87,-62.93,21.591,2.183,-3.76,118.15,20.001,0.092,-0.22,-29.31,19.355,0.78,0,0,0,0,-4.9,-103.07,19.577,1.719,0,0,0,0,0
10.99493,19.546,0.516,3.14,0,0,-5.78,-62.72,21.662,1.428,-3.55,118.21,20.017,0.735,-0.19,-29.32,19.417,0.845,0,0,0,0,-4.72,-103.09,19.569,1.716,0,0,0,0,0
11.09493,19.591,0.483,3.14,0,0,-5.66,-62.51,21.733,2.274,-3.41,118.26,20.087,0.538,-0.16,-29.33,19.487,0.909,0,0,0,0,-4.49,-103.12,19.559,0.492,0,0,0,0,0
11.19493,19.636,0.465,3.14,0,0,-5.52,-62.3,21.804,2.306,-3.33,118.31,20.139,0.456,-0.11,-29.34,19.563,0.89,0,0,0,0,-4.23,-103.15,19.547,1.666,0,0,0,0,0
11.29493,19.681,0.454,3.14,0,0,-5.37,-62.08,21.875,1.377,-3.28,118.37,20.185,0.455,-0.05,-29.35,19.638,0.871,0,0,0,0,-3.93,-103.19,19.535,1.647,0,0,0,0,0
11.39493,19.725,0.449,3.14,0,0,-5.21,-61.87,21.945,1.336,-3.25,118.42,20.221,0.364,0.01,-29.36,19.711,0.852,0,0,0,0,-3.63,-103.24,19.521,1.62,0,0,0,0,0
11.49493,19.77,0.445,3.14,0,0,-5.05,-61.65,22.016,1.345,-3.24,118.47,20.249,0.265,0.07,-29.36,19.782,0.833,0,0,0,0,-3.32,-103.29,19.508,0.56,0,0,0,0,0
11.59493,19.814,0.445,3.14,0,0,-4.89,-61.43,22.084,1.296,-3.23,118.51,20.267,0.16,0.13,-29.36,19.837,0.661,0,0,0,0,-3.02,-103.34,19.5,1.563,0,0,0,0,0
11.69493,19.859,0.444,3.14,0,0,-4.74,-61.21,22.154,1.313,-3.24,118.56,20.275,0.052,0.19,-29.35,19.874,0.516,0,0,0,0,-2.72,-103.4,19.492,1.532,0,0,0,0,0
11.79493,19.903,0.443,3.14,0,0,-4.59,-60.98,22.221,1.033,-3.24,118.6,20.274,0.057,0.25,-29.35,19.894,0.414,0,0,0,0,-2.43,-103.46,19.481,1.506,0,0,0,0,0
11.89493,19.947,0.436,3.14,0,0,-4.45,-60.75,22.278,0.929,-3.24,118.63,20.263,0.165,0.3,-29.36,19.912,0.447,0,0,0,0,-2.15,-103.53,19.471,1.484,0,0,0,0,0
11.99493,19.991,0.429,3.14,0,0,-4.32,-60.52,22.318,0.812,-3.25,118.66,20.239,0.34,0.35,-29.36,19.94,0.503,0,0,0,0,-1.87,-103.6,19.461,1.447,0,0,0,0,0
12.09493,20.033,0.415,3.14,0,0,-4.19,-60.3,22.341,0.747,-3.26,118.68,20.209,0.216,0.4,-29.37,19.978,0.569,0,0,0,0,-1.6,-103.67,19.45,1.436,0,0,0,0,0
12.19493,20.074,0.409,3.14,0,0,-4.07,-60.07,22.347,0.718,-3.26,118.69,20.188,0.189,0.44,-29.38,20.024,0.637,0,0,0,0,-1.35,-103.75,19.462,1.718,0,0,0,0,0
12.29493,20.114,0.4,3.14,0,0,-3.95,-59.85,22.346,0.705,-3.27,118.7,20.169,0.176,0.48,-29.38,20.078,0.711,0,0,0,0,-1.09,-103.82,19.558,1.579,0,0,0,0,0
12.39493,20.154,0.396,3.14,0,0,-3.84,-59.63,22.338,0.677,-3.27,118.7,20.152,0.176,0.5,-29.38,20.141,0.694,0,0,0,0,-0.85,-103.89,19.632,1.565,0,0,0,0,0
12.49493,20.193,0.371,3.14,0,0,-3.74,-59.41,22.322,0.677,-3.28,118.7,20.135,0.169,0.53,-29.38,20.212,0.76,0,0,0,0,-0.61,-103.96,19.695,1.499,0,0,0,0,0
12.59493,20.228,0.343,3.14,0,0,-3.65,-59.21,22.309,0.646,-3.29,118.69,20.118,0.165,0.55,-29.38,20.263,0.565,0,0,0,0,-0.39,-104.02,19.747,1.438,0,0,0,0,0
12.69493,20.262,0.336,3.14,0,0,-3.56,-59,22.296,0.629,-3.29,118.68,20.102,0.163,0.56,-29.38,20.297,0.393,0,0,0,0,-0.16,-104.08,19.788,1.397,0,0,0,0,0
12.79493,20.295,0.333,3.14,0,0,-3.48,-58.8,22.282,0.607,-3.3,118.66,20.089,0.114,0.58,-29.37,20.312,0.271,0,0,0,0,0.05,-104.14,19.816,1.34,0,0,0,0,0
12.89493,20.329,0.331,3.14,0,0,-3.41,-58.61,22.269,0.583,-3.3,118.64,20.076,0.138,0.59,-29.37,20.312,0.245,0,0,0,0,0.25,-104.2,19.832,1.295,0,0,0,0,0
12.99493,20.362,0.331,3.14,0,0,-3.34,-58.42,22.257,0.561,-3.31,118.61,20.063,0.125,0.59,-29.38,20.295,0.329,0,0,0,0,0.45,-104.26,19.836,1.102,0,0,0,0,0
13.09493,20.395,0.33,3.14,0,0,-3.28,-58.23,22.245,0.541,-3.32,118.58,20.051,0.119,0.6,-29.39,20.243,0.917,0,0,0,0,0.64,-104.32,19.823,1.11,0,0,0,0,0
13.19493,20.428,0.329,3.14,0,0,-3.22,-58.05,22.234,0.506,-3.32,118.54,20.039,0.116,0.6,-29.41,20.181,0.32,0,0,0,0,0.82,-104.39,19.8,1.053,0,0,0,0,0
13.29493,20.461,0.329,3.14,0,0,-3.17,-57.87,22.227,0.486,-3.33,118.5,20.028,0.114,0.6,-29.44,20.158,0.214,0,0,0,0,1,-104.46,19.789,1.041,0,0,0,0,0
13.39493,20.493,0.328,3.14,0,0,-3.12,-57.7,22.225,0.833,-3.34,118.45,20.017,0.065,0.59,-29.47,20.148,0.148,0,0,0,0,1.18,-104.54,19.773,1.024,0,0,0,0,0
13.49493,20.526,0.328,3.14,0,0,-3.07,-57.52,22.295,0.822,-3.36,118.4,20.01,0.065,0.59,-29.5,20.147,0.133,0,0,0,0,1.35,-104.62,19.751,0.997,0,0,0,0,0
13.59493,20.559,0.331,3.14,0,0,-3.02,-57.35,22.344,0.64,-3.38,118.35,20.001,0.089,0.58,-29.54,20.158,0.163,0,0,0,0,1.52,-104.71,19.732,0.978,0,0,0,0,0
13.69493,20.592,0.331,3.14,0,0,-2.97,-57.17,22.385,0.572,-3.42,118.29,19.991,0.101,0.58,-29.58,20.179,0.241,0,0,0,0,1.69,-104.79,19.711,0.96,0,0,0,0,0
13.79493,20.624,0.329,3.14,0,0,-2.92,-56.99,22.418,0.492,-3.46,118.23,20.048,0.734,0.59,-29.62,20.209,0.33,0,0,0,0,1.86,-104.89,19.692,0.936,0,0,0,0,0
13.89493,20.657,0.331,3.14,0,0,-2.87,-56.81,22.442,0.413,-3.51,118.18,20.108,0.538,0.59,-29.66,20.247,0.421,0,0,0,0,2.02,-104.99,19.672,0.913,0,0,0,0,0
13.99493,20.69,0.329,3.14,0,0,-2.84,-56.63,22.457,0.346,-3.54,118.12,20.157,0.457,0.6,-29.7,20.294,0.509,0,0,0,0,2.17,-105.09,19.659,0.877,0,0,0,0,0
14.09493,20.722,0.328,3.14,0,0,-2.82,-56.46,22.463,0.308,-3.58,118.07,20.198,0.367,0.6,-29.74,20.349,0.595,0,0,0,0,2.31,-105.2,19.649,0.861,0,0,0,0,0
14.19493,20.755,0.329,3.14,0,0,-2.8,-56.29,22.459,0.303,-3.6,118.01,20.231,0.268,0.59,-29.78,20.411,0.678,0,0,0,0,2.43,-105.31,19.636,0.831,0,0,0,0,0
14.29493,20.788,0.328,3.14,0,0,-2.79,-56.12,22.446,0.332,-3.62,117.96,20.254,0.164,0.59,-29.81,20.481,0.757,0,0,0,0,2.54,-105.43,19.621,0.815,0,0,0,0,0
14.39493,20.821,0.328,3.14,0,0,-2.78,-55.96,22.426,0.292,-3.64,117.91,20.269,0.057,0.58,-29.84,20.558,0.834,0,0,0,0,2.64,-105.55,19.604,0.791,0,0,0,0,0
14.49493,20.854,0.327,3.14,0,0,-2.78,-55.8,22.411,0.29,-3.65,117.85,20.273,0.052,0.57,-29.86,20.64,0.809,0,0,0,0,2.73,-105.68,19.588,0.769,0,0,0,0,0
14.59493,20.887,0.328,3.14,0,0,-2.79,-55.64,22.393,0.268,-3.66,117.79,20.268,0.051,0.56,-29.88,20.719,0.784,0,0,0,0,2.82,-105.81,19.573,0.749,0,0,0,0,0
14.69493,20.919,0.324,3.14,0,0,-2.8,-55.5,22.377,0.241,-3.67,117.73,20.252,0.158,0.56,-29.9,20.777,0.572,0,0,0,0,2.89,-105.95,19.565,0.72,0,0,0,0,0
14.79493,20.952,0.327,3.14,0,0,-2.81,-55.35,22.361,0.22,-3.68,117.66,20.223,0.306,0.55,-29.91,20.816,0.369,0,0,0,0,2.96,-106.09,19.555,0.707,0,0,0,0,0
14.89493,20.985,0.327,3.14,0,0,-2.83,-55.21,22.346,0.202,-3.68,117.58,20.2,0.209,0.55,-29.92,20.837,0.174,0,0,0,0,3.02,-106.23,19.544,0.686,0,0,0,0,0
14.99493,21.017,0.325,3.14,0,0,-2.84,-55.08,22.331,0.188,-3.69,117.5,20.181,0.183,0.54,-29.94,20.841,0.011,0,0,0,0,3.09,-106.38,19.531,0.67,0,0,0,0,0
15.09493,21.05,0.326,3.14,0,0,-2.85,-54.95,22.319,0.138,-3.69,117.41,20.164,0.169,0.53,-29.96,20.829,0.188,0,0,0,0,3.14,-106.53,19.519,0.65,0,0,0,0,0
15.19493,21.082,0.323,3.14,0,0,-2.86,-54.83,22.308,0.147,-3.69,117.32,20.147,0.162,0.52,-29.98,20.789,0.569,0,0,0,0,3.2,-106.69,19.507,0.627,0,0,0,0,0
15.29493,21.114,0.326,3.14,0,0,-2.87,-54.7,22.296,0.128,-3.69,117.23,20.131,0.159,0.51,-30.02,20.706,1.267,0,0,0,0,3.25,-106.85,19.498,0.597,0,0,0,0,0
15.39493,21.147,0.322,3.14,0,0,-2.88,-54.59,22.285,0.126,-3.69,117.13,20.115,0.157,0.49,-30.07,20.612,0.487,0,0,0,0,3.29,-107.01,19.49,0.582,0,0,0,0,0
15.49493,21.178,0.32,3.14,0,0,-2.9,-54.48,22.273,0.118,-3.68,117.02,20.1,0.108,0.48,-30.12,20.575,0.198,0,0,0,0,3.33,-107.18,19.481,0.564,0,0,0,0,0
15.59493,21.21,0.324,3.14,0,0,-2.92,-54.37,22.262,0.113,-3.67,116.92,20.089,0.132,0.47,-30.19,20.558,0.076,0,0,0,0,3.36,-107.35,19.471,0.541,0,0,0,0,0
15.69493,21.243,0.323,3.14,0,0,-2.93,-54.27,22.251,0.111,-3.66,116.8,20.076,0.132,0.45,-30.25,20.551,0.059,0,0,0,0,3.39,-107.53,19.46,0.519,0,0,0,0,0
15.79493,21.275,0.324,3.14,0,0,-2.95,-54.16,22.245,0.06,-3.64,116.68,20.064,0.119,0.44,-30.32,20.556,0.052,0,0,0,0,3.41,-107.71,19.449,0.504,0,0,0,0,0
15.89493,21.307,0.322,3.14,0,0,-2.96,-54.07,22.237,0.085,-3.62,116.56,20.053,3.109,0.43,-30.4,20.571,0.159,0,0,0,0,3.43,-107.9,19.439,0.486,0,0,0,0,0
15.99493,21.338,0.322,3.14,0,0,-2.97,-53.98,22.227,0.098,-3.61,116.43,20.042,0.109,0.42,-30.47,20.595,0.261,0,0,0,0,3.45,-108.09,19.516,1.081,0,0,0,0,0
16.09493,21.37,0.321,3.14,0,0,-2.99,-53.89,22.218,0.091,-3.59,116.3,20.031,0.108,0.41,-30.55,20.628,0.359,0,0,0,0,3.47,-108.27,19.597,0.866,0,0,0,0,0
16.19493,21.402,0.32,3.14,0,0,-3.01,-53.81,22.256,0.695,-3.57,116.17,20.023,0.058,0.39,-30.62,20.669,0.454,0,0,0,0,3.48,-108.45,19.665,2.671,0,0,0,0,0
16.29493,21.434,0.32,3.14,0,0,-3.02,-53.72,22.315,0.489,-3.55,116.03,20.016,0.083,0.38,-30.69,20.719,0.544,0,0,0,0,3.48,-108.62,19.722,0.65,0,0,0,0,0
16.39493,21.465,0.319,3.14,0,0,-3.04,-53.63,22.36,0.405,-3.53,115.88,20.008,0.095,0.37,-30.76,20.777,0.631,0,0,0,0,3.48,-108.79,19.768,0.536,0,0,0,0,0
16.49493,21.497,0.318,3.14,0,0,-3.05,-53.54,22.398,0.314,-3.51,115.74,19.998,0.101,0.36,-30.83,20.842,0.715,0,0,0,0,3.48,-108.96,19.802,0.428,0,0,0,0,0
16.59493,21.528,0.318,3.14,0,0,-3.07,-53.45,22.428,0.215,-3.48,115.59,20.005,0.735,0.35,-30.9,20.915,0.794,0,0,0,0,3.47,-109.13,19.824,0.353,0,0,0,0,0
16.69493,21.56,0.317,3.14,0,0,-3.08,-53.36,22.448,0.113,-3.46,115.44,20.076,0.538,0.34,-30.95,20.994,0.87,0,0,0,0,3.46,-109.3,19.834,0.316,0,0,0,0,0
16.79493,21.591,0.316,3.14,0,0,-3.09,-53.27,22.459,0.112,-3.44,115.29,20.13,0.537,0.33,-31.01,21.079,0.842,0,0,0,0,3.45,-109.48,19.832,0.291,0,0,0,0,0
16.89493,21.622,0.317,3.14,0,0,-3.11,-53.18,22.46,0.008,-3.42,115.15,20.175,0.457,0.33,-31.06,21.172,0.911,0,0,0,0,3.43,-109.66,19.806,0.38,0,0,0,0,0
16.99493,21.654,0.316,3.14,0,0,-3.12,-53.1,22.451,0.096,-3.4,115,20.213,0.366,0.32,-31.1,21.261,0.88,0,0,0,0,3.42,-109.84,19.795,0.279,0,0,0,0,0
17.09493,21.685,0.314,3.14,0,0,-3.13,-53.02,22.434,0.198,-3.37,114.86,20.242,0.268,0.31,-31.13,21.348,0.851,0,0,0,0,3.4,-110.03,19.781,0.275,0,0,0,0,0
17.19493,21.716,0.313,3.14,0,0,-3.14,-52.95,22.417,0.146,-3.35,114.72,20.261,0.164,0.3,-31.17,21.431,0.823,0,0,0,0,3.37,-110.23,19.763,0.289,0,0,0,0,0
17.29493,21.747,0.314,3.14,0,0,-3.15,-52.88,22.401,0.172,-3.32,114.57,20.271,0.056,0.3,-31.19,21.512,0.797,0,0,0,0,3.35,-110.42,19.745,0.253,0,0,0,0,0
17.39493,21.778,0.311,3.14,0,0,-3.17,-52.82,22.385,0.158,-3.3,114.42,20.271,0.052,0.29,-31.21,21.59,0.771,0,0,0,0,3.33,-110.63,19.727,0.249,0,0,0,0,0
17.49493,21.809,0.312,3.14,0,0,-3.18,-52.76,22.369,0.151,-3.27,114.27,20.262,0.159,0.28,-31.23,21.666,0.747,0,0,0,0,3.31,-110.84,19.708,0.241,0,0,0,0,0
17.59493,21.839,0.312,3.14,0,0,-3.19,-52.7,22.354,0.148,-3.25,114.11,20.241,0.31,0.28,-31.24,21.739,0.723,0,0,0,0,3.29,-111.05,19.689,0.227,0,0,0,0,0
17.69493,21.87,0.312,3.14,0,0,-3.19,-52.65,22.34,0.146,-3.22,113.95,20.213,0.21,0.27,-31.25,21.807,0.504,0,0,0,0,3.28,-111.27,19.673,0.142,0,0,0,0,0
17.79493,21.901,0.309,3.14,0,0,-3.2,-52.61,22.325,0.094,-3.2,113.78,20.192,0.184,0.26,-31.26,21.854,0.295,0,0,0,0,3.26,-111.49,19.663,0.149,0,0,0,0,0
17.89493,21.932,0.31,3.14,0,0,-3.21,-52.57,22.316,0.094,-3.17,113.61,20.173,0.183,0.25,-31.26,21.884,0.295,0,0,0,0,3.24,-111.72,19.652,0.139,0,0,0,0,0
17.99493,21.962,0.308,3.14,0,0,-3.22,-52.53,22.304,0.119,-3.14,113.43,20.156,0.17,0.25,-31.27,21.894,0.105,0,0,0,0,3.23,-111.95,19.638,0.156,0,0,0,0,0
18.09493,21.993,0.309,3.14,0,0,-3.23,-52.5,22.291,0.131,-3.11,113.25,20.14,0.163,0.24,-31.28,21.887,0.076,0,0,0,0,3.21,-112.18,19.621,0.172,0,0,0,0,0
18.19493,22.023,0.309,3.14,0,0,-3.23,-52.47,22.279,0.125,-3.09,113.06,20.124,0.159,0.23,-31.29,21.865,0.248,0,0,0,0,3.2,-112.42,19.606,0.157,0,0,0,0,0
18.29493,22.054,0.308,3.14,0,0,-3.24,-52.45,22.266,0.121,-3.06,112.87,20.108,0.157,0.22,-31.31,21.804,0.7,0,0,0,0,3.18,-112.67,19.591,0.15,0,0,0,0,0
18.39493,22.084,0.306,3.14,0,0,-3.25,-52.43,22.254,0.119,-3.03,112.68,20.096,0.108,0.22,-31.34,21.762,0.264,0,0,0,0,3.16,-112.92,19.58,0.075,0,0,0,0,0
18.49493,22.114,0.305,3.14,0,0,-3.25,-52.41,22.245,0.068,-3,112.48,20.083,0.132,0.21,-31.38,21.742,0.14,0,0,0,0,3.15,-113.17,19.572,0.101,0,0,0,0,0
18.59493,22.144,0.306,3.14,0,0,-3.26,-52.4,22.237,0.093,-2.97,112.27,20.071,0.12,0.21,-31.42,21.733,0.021,0,0,0,0,3.13,-113.43,19.561,0.115,0,0,0,0,0
18.69493,22.175,0.306,3.14,0,0,-3.26,-52.39,22.228,0.105,-2.94,112.06,20.059,0.113,0.2,-31.46,21.735,0.092,0,0,0,0,3.12,-113.69,19.549,0.126,0,0,0,0,0
18.79493,22.205,0.305,3.14,0,0,-3.26,-52.39,22.233,0.696,-2.91,111.85,20.048,0.11,0.2,-31.51,21.746,0.2,0,0,0,0,3.1,-113.95,19.536,0.137,0,0,0,0,0
